"","X.1","X","gpp","ca","gammastar","kmm","ns_star","chi","xi","mj","mc","ci","iwue","gs","vcmax","vcmax25","jmax","jmax25","rd","gppobs","gppobs_FLUX_X","site","Precipitation","Tg","Tmean","BPE","gpp_gosif","gpp_PML_15"
"144",144,144,3.57763820962935,37.4317584433391,1.72399825874044,17.0612331871859,1.52830588784539,0.670228489995243,40.4190138637546,0.818754343673886,0.554314387870323,25.0878309393458,7.71495468999578,0.024130967701007,0.537368183869182,2.31448583242997,1.83255799868673,5.27878691315086,0.0086993374792054,383.856633423368,4.23894050971409,5,568.01,8.6018262555405,5.32369012316634,0.41677945927037,3.98393655730305,3.94814217824829
"145",145,145,3.63700812292674,37.4317584433391,1.72399825874044,17.0612331871859,1.52830588784539,0.708496726821829,48.5286104890644,0.827417667468091,0.568963287659106,26.5202783362911,6.81967506690498,0.0277518721678579,0.53222063296701,2.29231493732969,1.84994207773304,5.32886273559828,0.00861600488930967,383.856633423368,4.23894050971409,5,568.01,8.6018262555405,5.32369012316634,0.41677945927037,3.98393655730305,3.94814217824829
"146",146,146,NA,37.4317584433391,1.72399825874044,17.0612331871859,1.52830588784539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383.856633423368,4.23894050971409,5,568.01,8.6018262555405,5.32369012316634,0.41677945927037,3.98393655730305,3.94814217824829
"147",147,147,3.71896339689974,37.4317584433391,1.72399825874044,17.0612331871859,1.52830588784539,0.768169099113803,66.5163219912422,0.83938860448109,0.589977767772825,28.7539201616653,5.42364892604614,0.0356814119945346,0.524829137408405,2.2604792011168,1.87360014341764,5.39701113123751,0.00849634556397082,383.856633423368,4.23894050971409,5,568.01,8.6018262555405,5.32369012316634,0.41677945927037,3.98393655730305,3.94814217824829
"148",148,148,3.66205471447713,37.4317584433391,1.72399825874044,17.0612331871859,1.52830588784539,0.725829095008664,52.9464554742863,0.83107471869026,0.57528584221341,27.1690593555117,6.4141869298921,0.029709470676598,0.529996282264583,2.28273448887431,1.85721351025434,5.3498085080436,0.00857999535615645,383.856633423368,4.23894050971409,5,568.01,8.6018262555405,5.32369012316634,0.41677945927037,3.98393655730305,3.94814217824829
"149",149,149,3.71832832761136,37.4317584433391,1.72399825874044,17.0612331871859,1.52830588784539,0.767672252112117,66.3284043137675,0.839295791562231,0.589811258856607,28.7353223047149,5.43527258664013,0.0355990250169034,0.524887653479079,2.26073123430487,1.87341829884842,5.39648731767587,0.00849729286800189,383.856633423368,4.23894050971409,5,568.01,8.6018262555405,5.32369012316634,0.41677945927037,3.98393655730305,3.94814217824829
"150",150,150,NA,37.4317584433391,1.72399825874044,17.0612331871859,1.52830588784539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383.856633423368,4.23894050971409,5,568.01,8.6018262555405,5.32369012316634,0.41677945927037,3.98393655730305,3.94814217824829
"151",151,151,3.72049518627361,37.4317584433391,1.72399825874044,17.0612331871859,1.52830588784539,0.769369878890672,66.973824398373,0.839612472710576,0.590379628898824,28.7988674602167,5.39555686445149,0.0358819610894401,0.524687918049525,2.25987095854643,1.87403865913707,5.39827430055746,0.0084940593942675,383.856633423368,4.23894050971409,5,568.01,8.6018262555405,5.32369012316634,0.41677945927037,3.98393655730305,3.94814217824829
"152",152,152,NA,37.4317584433391,1.72399825874044,17.0612331871859,1.52830588784539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383.856633423368,4.23894050971409,5,568.01,8.6018262555405,5.32369012316634,0.41677945927037,3.98393655730305,3.94814217824829
"153",153,153,3.5798473633606,37.4317584433391,1.72399825874044,17.0612331871859,1.52830588784539,0.671586224448081,40.6744002296875,0.819076568808051,0.554851138298041,25.1386533274147,7.68319069745276,0.0242456926244329,0.537179844227779,2.31367463920194,1.83320863604903,5.28066111085472,0.00869628848942435,383.856633423368,4.23894050971409,5,568.01,8.6018262555405,5.32369012316634,0.41677945927037,3.98393655730305,3.94814217824829
"154",154,154,3.71065105276065,37.4317584433391,1.72399825874044,17.0612331871859,1.52830588784539,0.761711338310834,64.1349643629922,0.838173848155759,0.587802974942053,28.5121948192037,5.57472726508463,0.0346368340119855,0.525593537084393,2.26377152893504,1.87121819171144,5.39014978469162,0.00850872026524646,383.856633423368,4.23894050971409,5,568.01,8.6018262555405,5.32369012316634,0.41677945927037,3.98393655730305,3.94814217824829
"155",155,155,3.89144416905817,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,0.74426995563179,58.9965859528697,0.833372482391584,0.578675346411051,28.0041882873349,6.01387327526932,0.0336719470275354,0.559896179745217,2.37812942739651,1.96991922918596,5.61196003329199,0.00907923314363681,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"156",156,156,3.91074269141006,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,0.757875921896095,63.5268914181014,0.836036917848682,0.583376438752821,28.5161316194734,5.69390869268276,0.0357404850108489,0.558138573354885,2.37066408716052,1.9754800962369,5.62780198415877,0.00905073193435936,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"157",157,157,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"158",158,158,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"159",159,159,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"160",160,160,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"161",161,161,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"162",162,162,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"163",163,163,3.97860233083252,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,0.809472232114865,86.5858779735392,0.845410950511207,0.600289294518372,30.457514279575,4.48054453011924,0.0462073894036953,0.551825308855259,2.34384882991706,1.99487493291407,5.68305452785292,0.00894835652555476,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"164",164,164,3.97550671277278,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,0.806981711516135,85.1896664159762,0.844983160381231,0.59950452482144,30.3638049913624,4.53911283525214,0.045575685575678,0.552117746056625,2.34509094147165,1.99399550417946,5.68054918710713,0.00895309866459253,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"165",165,165,3.8645905181474,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,0.726050953905562,53.6350297731201,0.829666054770724,0.572211678027335,27.3186731044528,6.44232026457062,0.0312156851015573,0.562313419105329,2.38839652380349,1.96214752060543,5.58981977632198,0.00911843091013063,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"166",166,166,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"167",167,167,3.93423958405705,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,0.775055568669049,70.0299674877048,0.839281869222371,0.589164520968938,29.1625396321834,5.28990368473901,0.0387012272303215,0.555975812509302,2.36147787479229,1.98222353939431,5.64701289033477,0.00901566077177361,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"168",168,168,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"169",169,169,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"170",170,170,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"171",171,171,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"172",172,172,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"173",173,173,3.91183873126204,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,0.75866204290666,63.8042512861329,0.836188261258357,0.583644853183612,28.5457105116884,5.67542188504838,0.0358669534988028,0.558038243227557,2.37023794024814,1.97579531382119,5.62869998467505,0.00904910498877499,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"174",174,174,3.87459021562806,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,0.732741150386438,55.5189166281467,0.831046093683225,0.574608113242097,27.5704010164987,6.28499031954192,0.0320798893946546,0.561417187543069,2.38458982761752,1.96504615466202,5.59807748467656,0.00910389768843916,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"175",175,175,3.92076337989075,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,0.765118022828273,66.152286876231,0.837420672160685,0.585836179024959,28.7886257011785,5.52359989161704,0.0369368723639904,0.557219267750872,2.3667593852019,1.9783595991683,5.6360051912382,0.00903582454579155,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"176",176,176,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"177",177,177,3.93706443921534,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,0.777168120441219,70.8988731385854,0.839672048763316,0.589865186302408,29.2420273196104,5.24022388009711,0.03909618482302,0.555714128821962,2.36036638716289,1.98303225564701,5.64931678341891,0.00901141732934055,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"178",178,178,3.98864987625188,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,0.81765226059859,91.4400368118657,0.846799548731006,0.602845342189319,30.7652991849318,4.28817896427126,0.0484021564930806,0.550873253283094,2.33980502419988,1.99772585327736,5.69117630812685,0.00893291806603656,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"179",179,179,3.96136664222675,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,0.795779326689655,79.3305766202926,0.843029311611646,0.595936180460791,29.9422997410508,4.80255361669685,0.0429224512437106,0.553448185135762,2.35074191113337,1.98997204942096,5.66908705862698,0.00897467296179239,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"180",180,180,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"181",181,181,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"182",182,182,3.96395862764452,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,0.797811749743741,80.3453669627036,0.843387442906332,0.596588291075658,30.0187724744394,4.75475815832899,0.0433822805624866,0.553204963669638,2.34970884081268,1.99071037103745,5.67119040953705,0.00897072890131054,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"183",183,183,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"184",184,184,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"185",185,185,3.85309995937079,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,0.718496996205085,51.615549788299,0.828080490192211,0.56947318034804,27.0344449797542,6.61996284250723,0.0302877088628269,0.563337524366788,2.39274635676741,1.95880991561478,5.58031151550755,0.00913503772183747,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"186",186,186,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"187",187,187,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"188",188,188,3.8697954753142,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,0.729519582726396,54.6001247129983,0.830384358217867,0.573457505061874,27.4491850697182,6.36075028627974,0.031658575113027,0.561847499243504,2.38641755381887,1.96365697966744,5.59411996477762,0.00911087558968946,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"189",189,189,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"190",190,190,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"191",191,191,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"192",192,192,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"193",193,193,3.89867175328684,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,0.749313931197676,60.6186905336714,0.834370276629647,0.580430448982071,28.1939748565695,5.89525666949766,0.0344132469628387,0.559239920049091,2.37534199902705,1.9720042270047,5.61789983237355,0.00906859128716512,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"194",194,194,3.89096724505236,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,0.743939260679202,58.8924691921785,0.833306644548241,0.57855976469789,27.9917454315567,6.02165006013067,0.0336243392874776,0.559939399997566,2.37831300313374,1.96978154707924,5.61156780072286,0.00907993399990588,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"195",195,195,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"196",196,196,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"197",197,197,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"198",198,198,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"199",199,199,3.86197177975576,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,0.724316931757213,53.1616686522095,0.829304677792228,0.571586137036589,27.2534281185853,6.48309838073779,0.0309983217566405,0.562547358137065,2.38939016747479,1.96138751081916,5.58765463955786,0.00912222444737444,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"200",200,200,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"201",201,201,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"202",202,202,NA,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"203",203,203,3.98009256739851,37.6263855277658,1.749799264114,17.3656191289492,1.52072250685506,0.810676127423532,87.2739642462868,0.84561689502967,0.600667543532573,30.502812508594,4.45223313698236,0.04651863611204,0.55168437959463,2.34325024033205,1.99529811187119,5.68426009169487,0.00894607122756506,375.651207642085,4.96465640049988,6,568.96,8.77062489245436,5.68347535622209,0.413914977274161,3.89474544568624,3.89156144405396
"204",204,204,NA,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
"205",205,205,NA,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
"206",206,206,NA,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
"207",207,207,NA,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
"208",208,208,NA,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
"209",209,209,NA,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
"210",210,210,NA,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
"211",211,211,3.47220536665059,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,0.708298672999491,50.2244496912426,0.823930849470096,0.561180732766009,26.7121734335761,6.87560976629091,0.0262788213288913,0.515150745635814,2.14820344410159,1.77109536993948,4.97262179179056,0.00837104504709953,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
"212",212,212,NA,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
"213",213,213,3.55083727960649,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,0.766718561647107,68.3508146977094,0.835878533496473,0.581910734781058,28.9153714021913,5.49861103590639,0.0336038834194335,0.508049563413344,2.11859117189441,1.79390335633083,5.03665871045766,0.00825565296667346,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
"214",214,214,NA,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
"215",215,215,NA,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
"216",216,216,NA,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
"217",217,217,3.48569321763262,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,0.71774496771776,52.646872673409,0.82597927453242,0.564670920375805,27.0684229543475,6.65295381580878,0.0272637977062606,0.513955383039986,2.14321872445,1.7750344282259,4.98368130185796,0.0083516207635824,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
"218",218,218,NA,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
"219",219,219,3.54906969530549,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,0.765311256839536,67.808084091912,0.83560981113925,0.58143440840921,28.862297506211,5.53178222089407,0.0333857511336408,0.508212659949192,2.11927129231158,1.79339474946787,5.03523071871134,0.00825830323644435,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
"220",220,220,NA,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
"221",221,221,3.29061385333478,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,0.599771346280975,30.5971249533158,0.79639597657395,0.516660096872016,22.6192661839963,9.43367679727829,0.0181512954821447,0.530278087484253,2.21128518888061,1.71693796240445,4.82056656683404,0.00861685981322175,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
"222",222,222,3.53290247883393,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,0.752651249949733,63.2033924956933,0.833152248818788,0.577100108542323,28.3848487792798,5.83018767522609,0.0315326748333096,0.509697113436855,2.12546153491886,1.78873410902133,5.02214525609792,0.00828242516021293,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
"223",223,223,NA,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
"224",224,224,NA,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
"225",225,225,NA,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
"226",226,226,NA,37.7131490596415,1.77622180461301,17.7226230107994,1.51085237555426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.382472222232,2.83929949514973,7,554.73,8.99237175221424,5.45898437574632,0.435601863111812,3.22100988705983,3.76519745254441
