"","Site_ID","MAP_mm","vcmax_Constant","vcmax_Alienor","vcmax_Own","Obs_vcmax","vcmax25_Constant","vcmax25_Alienor","vcmax25_Own"
"494",17,384.15,29.7308272150711,29.8272030190972,29.8976175963617,30.7506733683273,117.487937239598,117.86878753794,118.147046308696
"495",17,384.15,29.7308272150711,29.8180705535078,NA,30.7506733683273,117.487937239598,117.832698580972,NA
"496",18,383.95,28.4181849637443,28.3390477321826,28.6281059427863,32.0685374,120.880325511971,120.54370533994,121.773250810007
"497",18,383.95,28.4181849637443,28.3388265740846,NA,32.0685374,120.880325511971,120.542764616143,NA
"498",18,383.95,28.4181849637443,28.3351008124584,NA,32.0685374,120.880325511971,120.526916620265,NA
"499",18,383.95,28.4181849637443,28.3412010809571,27.293538425346,32.0685374,120.880325511971,120.552864879902,116.096499950242
"500",18,383.95,28.4181849637443,28.3456529926311,NA,32.0685374,120.880325511971,120.571801646377,NA
"501",18,383.95,28.4181849637443,28.3370026537194,29.1518554370868,32.0685374,120.880325511971,120.535006341371,124.001085185726
"502",18,383.95,28.4181849637443,28.3412798742764,NA,32.0685374,120.880325511971,120.5532000372,NA
"503",18,383.95,28.4181849637443,28.3428523623198,NA,32.0685374,120.880325511971,120.559888812953,NA
"504",18,383.95,28.4181849637443,28.3378865820622,28.9900556909216,32.0685374,120.880325511971,120.538766241799,123.312849606671
"505",18,383.95,28.4181849637443,28.3426077157627,29.0837649262888,32.0685374,120.880325511971,120.558848178039,123.711453630437
"506",18,383.95,28.4181849637443,28.3401568782149,NA,32.0685374,120.880325511971,120.548423232149,NA
"507",18,383.95,28.4181849637443,28.3423428496068,28.6574402135206,32.0685374,120.880325511971,120.557721536518,121.898027821612
"508",18,383.95,28.4181849637443,28.3361089865702,28.5750514644305,32.0685374,120.880325511971,120.531205015705,121.547576910646
"509",18,383.95,28.4181849637443,28.3366013143313,NA,32.0685374,120.880325511971,120.533299193785,NA
"510",18,383.95,28.4181849637443,28.3425803748421,NA,32.0685374,120.880325511971,120.558731879994,NA
"511",18,383.95,28.4181849637443,28.3421983265051,27.6022999433396,32.0685374,120.880325511971,120.55710678932,117.409855917495
"512",18,383.95,28.4181849637443,28.3393310709151,NA,32.0685374,120.880325511971,120.544910556891,NA
"513",18,383.95,28.4181849637443,28.3371113508619,NA,32.0685374,120.880325511971,120.535468698344,NA
"514",18,383.95,28.4181849637443,28.3376432201241,NA,32.0685374,120.880325511971,120.537731071174,NA
"515",18,383.95,28.4181849637443,28.3394249055219,27.7289831604273,32.0685374,120.880325511971,120.545309694197,117.948718921519
"516",18,383.95,28.4181849637443,28.3447962940302,NA,32.0685374,120.880325511971,120.568157571082,NA
"517",18,383.95,28.4181849637443,28.3398879334931,27.8735682435216,32.0685374,120.880325511971,120.547279241935,118.563729765136
"518",18,383.95,28.4181849637443,28.3356976391863,28.4591045881879,32.0685374,120.880325511971,120.529455297849,121.054382283326
"519",19,367,30.5433579157285,30.6064934214549,NA,25.868024200078,116.718892052634,116.960159116258,NA
"520",19,367,30.5433579157285,30.5958208329727,30.1654900786347,25.868024200078,116.718892052634,116.919374710483,115.274901663313
"521",19,367,30.5433579157285,30.5908997899058,NA,25.868024200078,116.718892052634,116.900569355286,NA
"522",19,367,30.5433579157285,30.6021735245201,29.900143356757,25.868024200078,116.718892052634,116.943650990813,114.260901320822
"523",19,367,30.5433579157285,30.6001422000864,NA,25.868024200078,116.718892052634,116.935888454095,NA
"524",19,367,30.5433579157285,30.5920842166496,NA,25.868024200078,116.718892052634,116.905095543194,NA
"525",19,367,30.5433579157285,30.5844835019579,NA,25.868024200078,116.718892052634,116.876050046623,NA
"526",19,367,30.5433579157285,30.6017642091768,30.8283668726613,25.868024200078,116.718892052634,116.942086826404,117.808029984686
"527",19,367,30.5433579157285,30.5970016953769,NA,25.868024200078,116.718892052634,116.923887277565,NA
"528",19,367,30.5433579157285,30.6050345691254,NA,25.868024200078,116.718892052634,116.954584233889,NA
"529",19,367,30.5433579157285,30.5997709243849,NA,25.868024200078,116.718892052634,116.934469655002,NA
"530",19,367,30.5433579157285,30.5869874376918,NA,25.868024200078,116.718892052634,116.885618627963,NA
"531",20,376.77,30.0082529686664,29.9656188285366,NA,18.7692012396761,125.408347593094,125.230174039628,NA
"532",20,376.77,30.0082529686664,29.9615501961471,NA,18.7692012396761,125.408347593094,125.213170701731,NA
"533",20,376.77,30.0082529686664,29.9615962299574,NA,18.7692012396761,125.408347593094,125.213363082943,NA
"534",20,376.77,30.0082529686664,29.9603144204466,28.5344013570658,18.7692012396761,125.408347593094,125.208006236184,119.24893220156
